user_id,plan,start_date,monthly_revenue,status
5393,Growth,2024-05-30,99,Active
5394,Starter,2024-09-17,29,Active
5402,Starter,2024-06-30,29,Active
5404,Starter,2024-08-23,29,Active
5405,Starter,2024-09-03,29,Active
5407,Starter,2024-05-19,29,Active
5409,Starter,2024-07-29,29,Active
5410,Starter,2024-03-28,29,Active
5414,Starter,2024-11-17,29,Cancelled
5418,Starter,2024-12-06,29,Active
5419,Growth,2024-11-03,99,Active
5422,Starter,2024-08-27,29,Active
5423,Starter,2024-04-09,29,Active
5430,Growth,2024-07-03,99,Active
5431,Growth,2024-07-24,99,Active
5433,Starter,2024-03-20,29,Cancelled
5434,Starter,2024-01-31,29,Active
5442,Enterprise,2024-09-04,499,Active
5444,Growth,2024-10-28,99,Active
5445,Starter,2024-08-16,29,Active
5446,Starter,2024-05-02,29,Active
5451,Starter,2024-12-24,29,Active
5452,Enterprise,2024-12-31,499,Active
5453,Growth,2024-09-24,99,Active
5455,Starter,2025-01-06,29,Active
5459,Starter,2024-04-22,29,Active
5460,Starter,2024-02-26,29,Active
5461,Growth,2024-02-13,99,Active
5463,Growth,2024-04-30,99,Active
5465,Starter,2024-11-20,29,Active
5467,Growth,2024-05-06,99,Active
5468,Starter,2024-01-20,29,Active
5474,Growth,2024-05-01,99,Cancelled
5478,Growth,2024-06-24,99,Cancelled
5480,Starter,2024-03-29,29,Active
5482,Starter,2024-05-26,29,Active
5484,Growth,2024-08-10,99,Active
5488,Growth,2024-09-24,99,Active
5490,Starter,2024-12-25,29,Active
5495,Starter,2024-02-17,29,Active
5496,Growth,2024-02-03,99,Active
5498,Growth,2024-09-13,99,Active
5500,Starter,2024-11-22,29,Active
5501,Growth,2024-12-11,99,Cancelled
5503,Starter,2024-09-22,29,Active
5508,Growth,2024-12-22,99,Active
5510,Growth,2024-04-17,99,Active
5511,Starter,2024-04-29,29,Active
5513,Starter,2024-10-02,29,Active
5516,Starter,2024-10-12,29,Cancelled
5519,Growth,2024-04-21,99,Active
5520,Starter,2024-05-05,29,Active
5523,Starter,2024-02-28,29,Active
5524,Starter,2024-03-20,29,Cancelled
5526,Starter,2024-03-06,29,Active
5527,Starter,2024-05-08,29,Active
5531,Starter,2024-06-30,29,Active
5532,Growth,2024-02-20,99,Active
5533,Growth,2024-09-27,99,Active
5534,Growth,2024-07-14,99,Active
5536,Growth,2024-02-07,99,Active
5537,Starter,2025-01-01,29,Active
5538,Starter,2024-04-08,29,Active
5539,Growth,2024-03-09,99,Active
5540,Growth,2025-01-02,99,Active
5546,Starter,2024-02-05,29,Cancelled
5547,Starter,2024-09-19,29,Active
5548,Starter,2024-05-10,29,Active
5553,Starter,2024-03-20,29,Active
5556,Starter,2024-05-06,29,Active
5559,Starter,2024-03-30,29,Active
5560,Starter,2024-12-09,29,Active
5563,Starter,2024-08-24,29,Active
5565,Starter,2024-04-23,29,Active
5567,Growth,2024-01-09,99,Active
5570,Growth,2024-11-02,99,Active
5573,Enterprise,2024-04-23,499,Active
5574,Growth,2024-05-05,99,Active
5575,Starter,2024-10-08,29,Active
5576,Starter,2024-04-28,29,Active
5577,Growth,2024-09-23,99,Active
5578,Starter,2024-11-03,29,Active
5580,Growth,2024-03-13,99,Active
5582,Starter,2024-05-09,29,Active
5583,Starter,2024-10-06,29,Active
5587,Starter,2024-12-26,29,Active
5589,Enterprise,2024-10-24,499,Active
5591,Enterprise,2024-12-02,499,Cancelled
5592,Starter,2024-09-10,29,Active
5593,Starter,2024-11-21,29,Active
5594,Growth,2024-12-01,99,Active
5596,Starter,2024-04-06,29,Active
5597,Growth,2024-10-20,99,Active
5598,Growth,2024-07-27,99,Active
5600,Starter,2024-10-06,29,Cancelled
5603,Starter,2024-08-27,29,Active
5605,Growth,2024-09-29,99,Active
5610,Growth,2024-06-09,99,Active
5611,Starter,2024-10-31,29,Active
5612,Growth,2024-10-16,99,Active
5613,Starter,2024-06-16,29,Active
5614,Starter,2024-06-14,29,Active
5620,Growth,2024-06-22,99,Active
5621,Starter,2024-04-12,29,Active
5624,Growth,2024-04-30,99,Active
5626,Starter,2024-01-06,29,Active
5627,Growth,2024-10-23,99,Active
5630,Starter,2024-05-20,29,Active
5631,Starter,2024-05-14,29,Active
5632,Growth,2024-08-04,99,Active
5638,Growth,2024-12-28,99,Active
5643,Growth,2024-02-09,99,Active
5645,Starter,2024-02-03,29,Active
5651,Growth,2024-07-08,99,Cancelled
5652,Enterprise,2024-04-07,499,Active
5656,Starter,2025-01-10,29,Active
5659,Enterprise,2024-09-16,499,Active
5661,Growth,2025-01-15,99,Active
5662,Starter,2024-08-13,29,Active
5665,Growth,2024-05-25,99,Active
5667,Starter,2024-11-02,29,Active
5668,Growth,2024-12-13,99,Active
5669,Starter,2024-03-27,29,Active
5673,Starter,2024-07-10,29,Active
5674,Starter,2024-08-27,29,Active
5676,Starter,2024-03-18,29,Active
5680,Growth,2024-04-22,99,Active
5685,Starter,2024-10-17,29,Active
5686,Growth,2024-11-08,99,Active
5689,Starter,2025-01-12,29,Active
5692,Starter,2024-02-10,29,Active
5696,Enterprise,2024-04-19,499,Active
5698,Enterprise,2024-03-27,499,Active
5701,Starter,2024-02-02,29,Active
5703,Starter,2024-11-20,29,Active
5704,Starter,2024-12-27,29,Active
5707,Starter,2024-08-04,29,Active
5708,Growth,2024-10-16,99,Active
5710,Growth,2024-10-27,99,Active
5711,Starter,2024-06-26,29,Active
5715,Enterprise,2025-01-03,499,Active
5716,Starter,2024-10-16,29,Active
5719,Growth,2024-06-25,99,Active
5722,Starter,2024-02-27,29,Active
5725,Enterprise,2024-05-12,499,Active
5730,Starter,2024-07-17,29,Active
5734,Starter,2024-12-25,29,Cancelled
5737,Enterprise,2024-03-27,499,Active
5740,Growth,2024-07-01,99,Active
5741,Starter,2024-03-20,29,Active
5742,Starter,2024-04-03,29,Active
5743,Starter,2024-04-23,29,Active
5745,Enterprise,2024-08-21,499,Active
5746,Growth,2024-04-28,99,Active
5747,Starter,2024-08-23,29,Active
5750,Growth,2024-03-05,99,Active
5751,Growth,2024-09-02,99,Active
5752,Starter,2024-07-29,29,Active
5753,Starter,2024-11-16,29,Cancelled
5755,Growth,2024-12-19,99,Active
5757,Enterprise,2024-09-08,499,Active
5758,Growth,2024-11-29,99,Active
5761,Starter,2024-05-22,29,Active
5762,Growth,2024-02-23,99,Active
5763,Enterprise,2025-01-05,499,Active
5768,Starter,2024-01-12,29,Active
5771,Growth,2024-08-25,99,Active
5775,Starter,2024-11-23,29,Active
5778,Starter,2024-06-17,29,Active
5780,Starter,2024-04-06,29,Active
5785,Enterprise,2024-09-20,499,Active
5786,Starter,2024-09-30,29,Active
5787,Enterprise,2024-12-24,499,Cancelled
5790,Growth,2024-05-12,99,Active
5791,Starter,2024-03-14,29,Active
5792,Starter,2024-02-07,29,Active
5793,Starter,2024-03-16,29,Active
5795,Growth,2024-05-23,99,Active
5799,Starter,2024-03-21,29,Active
5800,Growth,2024-07-18,99,Active
5801,Growth,2024-02-11,99,Active
5803,Starter,2024-04-09,29,Active
5805,Starter,2024-09-06,29,Active
5808,Starter,2024-03-20,29,Active
5811,Enterprise,2024-02-03,499,Active
5815,Enterprise,2024-02-23,499,Active
5817,Growth,2024-08-02,99,Active
5821,Starter,2024-03-03,29,Active
5822,Growth,2024-10-25,99,Active
5824,Growth,2024-02-09,99,Active
5825,Starter,2024-03-16,29,Active
5827,Starter,2024-03-06,29,Active
5830,Starter,2024-09-17,29,Cancelled
5831,Growth,2024-02-21,99,Cancelled
5833,Growth,2024-04-11,99,Active
5834,Starter,2024-03-30,29,Active
5835,Starter,2024-12-18,29,Active
5837,Starter,2024-02-26,29,Active
5838,Starter,2024-11-14,29,Active
5840,Starter,2024-05-03,29,Active
5841,Enterprise,2024-07-21,499,Active
5845,Starter,2024-12-29,29,Active
5847,Growth,2024-03-12,99,Active
5850,Growth,2025-01-03,99,Cancelled
5851,Growth,2024-08-04,99,Active
5852,Starter,2024-09-27,29,Active
5853,Enterprise,2024-08-02,499,Active
5856,Enterprise,2024-12-31,499,Active
5858,Starter,2024-11-23,29,Cancelled
5859,Starter,2024-06-29,29,Active
5860,Starter,2024-10-15,29,Active
5862,Starter,2024-05-31,29,Active
5866,Starter,2024-04-18,29,Active
5867,Enterprise,2024-04-24,499,Active
5868,Starter,2024-09-25,29,Active
5869,Growth,2024-07-13,99,Active
5870,Growth,2024-01-10,99,Active
5872,Starter,2025-01-22,29,Active
5874,Growth,2024-10-23,99,Active
5876,Starter,2024-01-23,29,Active
5877,Growth,2024-07-26,99,Active
5880,Enterprise,2025-01-09,499,Active
5882,Starter,2024-10-24,29,Cancelled
5884,Starter,2024-07-31,29,Active
5887,Starter,2024-05-20,29,Active
5889,Enterprise,2024-10-19,499,Active
5890,Starter,2024-09-23,29,Active
5892,Growth,2024-12-30,99,Active
5893,Starter,2024-06-28,29,Active
5894,Starter,2024-02-04,29,Active
5896,Growth,2025-01-16,99,Active
5899,Enterprise,2024-03-29,499,Active
5900,Growth,2024-04-07,99,Active
5901,Enterprise,2024-09-14,499,Active
5902,Enterprise,2024-01-24,499,Active
5903,Starter,2024-03-26,29,Active
5904,Growth,2024-02-13,99,Active
5906,Starter,2024-12-06,29,Active
5909,Enterprise,2024-02-27,499,Active
5910,Starter,2025-01-17,29,Active
5912,Starter,2024-04-26,29,Active
5913,Starter,2024-06-05,29,Active
5915,Starter,2024-02-16,29,Active
5916,Starter,2024-02-11,29,Active
5917,Growth,2024-09-29,99,Cancelled
5918,Starter,2024-02-20,29,Active
5921,Starter,2024-10-28,29,Active
5922,Growth,2024-09-06,99,Active
5923,Starter,2024-07-06,29,Active
5924,Starter,2024-12-27,29,Active
5929,Starter,2024-10-04,29,Active
5930,Starter,2024-10-17,29,Active
5934,Enterprise,2024-08-11,499,Active
5937,Growth,2024-08-24,99,Active
5940,Starter,2024-11-01,29,Active
5941,Starter,2024-01-31,29,Active
5942,Starter,2024-10-01,29,Active
5944,Growth,2024-05-24,99,Active
5946,Growth,2024-04-15,99,Active
5947,Enterprise,2024-05-30,499,Active
5948,Starter,2024-04-19,29,Active
5949,Starter,2024-02-06,29,Cancelled
5951,Starter,2024-12-26,29,Active
5954,Growth,2024-05-14,99,Active
5955,Growth,2024-06-09,99,Active
5956,Starter,2024-04-08,29,Active
5958,Enterprise,2024-08-22,499,Cancelled
5961,Enterprise,2024-07-08,499,Active
5963,Starter,2024-03-30,29,Active
5965,Growth,2024-10-05,99,Active
5967,Enterprise,2024-04-01,499,Cancelled
5970,Growth,2024-03-04,99,Active
5971,Starter,2024-01-22,29,Active
5972,Starter,2024-03-21,29,Active
5973,Growth,2024-02-27,99,Active
5974,Starter,2024-08-27,29,Active
5975,Starter,2024-12-05,29,Active
5978,Starter,2024-12-16,29,Active
5980,Starter,2024-05-02,29,Active
5981,Growth,2024-10-23,99,Active
5987,Growth,2024-09-14,99,Active
5993,Starter,2024-04-17,29,Active
5994,Starter,2024-07-16,29,Active
5995,Starter,2024-02-06,29,Cancelled
5998,Growth,2024-03-11,99,Cancelled
5999,Growth,2024-11-17,99,Active
6002,Growth,2024-02-23,99,Cancelled
6003,Starter,2024-05-23,29,Active
6004,Growth,2024-12-29,99,Active
6008,Starter,2024-05-20,29,Active
6010,Starter,2024-11-05,29,Active
6012,Growth,2024-07-01,99,Active
6013,Starter,2024-02-23,29,Active
6023,Growth,2024-10-16,99,Active
6025,Enterprise,2024-09-15,499,Active
6026,Growth,2024-05-04,99,Active
6030,Starter,2024-08-13,29,Active
6034,Growth,2024-05-04,99,Active
6046,Starter,2024-05-24,29,Active
6047,Growth,2024-12-28,99,Active
6048,Enterprise,2025-01-10,499,Active
6053,Growth,2024-06-03,99,Active
6054,Starter,2024-08-14,29,Active
6055,Starter,2024-02-23,29,Active
6056,Starter,2024-05-18,29,Active
6057,Growth,2025-01-06,99,Active
6059,Starter,2024-03-04,29,Active
6063,Growth,2024-10-09,99,Active
6069,Growth,2024-02-20,99,Active
6071,Starter,2024-03-13,29,Active
6073,Growth,2024-03-07,99,Active
6075,Growth,2024-07-16,99,Active
6076,Starter,2024-10-30,29,Active
6077,Growth,2024-04-24,99,Active
6084,Starter,2024-02-15,29,Active
6085,Starter,2024-04-11,29,Active
6086,Starter,2024-05-28,29,Active
6087,Starter,2024-03-23,29,Active
6089,Starter,2024-01-08,29,Active
6090,Growth,2024-01-30,99,Active
6092,Starter,2024-12-10,29,Cancelled
6093,Growth,2024-06-25,99,Active
6095,Starter,2024-09-23,29,Active
6097,Starter,2024-05-03,29,Active
6100,Enterprise,2024-04-20,499,Cancelled
6109,Growth,2024-07-22,99,Active
6112,Enterprise,2024-03-26,499,Active
6113,Starter,2024-04-30,29,Active
6114,Enterprise,2024-05-12,499,Active
6115,Starter,2024-07-21,29,Active
6117,Starter,2024-06-26,29,Active
6118,Starter,2024-05-06,29,Cancelled
6120,Starter,2024-12-12,29,Active
6122,Starter,2024-08-04,29,Active
6124,Starter,2024-10-31,29,Active
6126,Starter,2024-02-13,29,Active
6129,Starter,2024-03-29,29,Active
6130,Starter,2024-08-20,29,Active
6131,Starter,2024-07-05,29,Active
6132,Starter,2024-02-17,29,Active
6133,Starter,2024-05-28,29,Active
6136,Starter,2024-02-13,29,Active
6138,Starter,2024-06-06,29,Active
6139,Growth,2024-11-25,99,Active
6140,Growth,2024-03-29,99,Active
6145,Starter,2025-01-12,29,Active
6146,Starter,2024-07-12,29,Active
6147,Starter,2024-05-28,29,Active
6150,Growth,2024-09-12,99,Active
6153,Starter,2024-03-02,29,Active
6155,Starter,2024-03-16,29,Active
6159,Enterprise,2024-11-11,499,Active
6160,Growth,2024-07-06,99,Active
6161,Starter,2024-02-11,29,Active
6163,Growth,2024-02-09,99,Active
6165,Growth,2024-04-14,99,Active
6171,Starter,2024-04-12,29,Active
6174,Starter,2024-04-08,29,Active
6181,Starter,2024-02-09,29,Active
6184,Starter,2024-02-09,29,Cancelled
6188,Starter,2024-04-09,29,Active
6191,Starter,2024-10-26,29,Active
6193,Starter,2024-12-23,29,Active
6194,Starter,2024-09-05,29,Active
6195,Growth,2024-06-22,99,Active
6196,Starter,2024-02-02,29,Active
6197,Starter,2024-09-20,29,Active
6199,Starter,2024-05-03,29,Active
6201,Growth,2024-05-31,99,Active
6202,Enterprise,2024-06-21,499,Active
6203,Starter,2024-08-13,29,Cancelled
6204,Starter,2024-03-25,29,Active
6207,Starter,2024-06-03,29,Active
6208,Growth,2024-02-15,99,Active
6209,Starter,2024-09-26,29,Active
6215,Starter,2024-10-05,29,Active
6221,Enterprise,2024-05-30,499,Active
6222,Growth,2024-08-20,99,Active
6225,Starter,2024-04-27,29,Active
6227,Growth,2024-01-19,99,Active
6228,Starter,2024-09-26,29,Cancelled
6235,Enterprise,2024-03-20,499,Active
6237,Growth,2024-12-28,99,Active
6241,Starter,2024-06-18,29,Active
6244,Growth,2024-02-17,99,Active
6245,Starter,2025-01-03,29,Active
6246,Starter,2024-11-21,29,Active
6250,Growth,2024-08-18,99,Active
6253,Starter,2024-08-26,29,Active
6254,Starter,2024-12-30,29,Active
6258,Starter,2024-09-10,29,Active
6261,Starter,2025-01-19,29,Active
6262,Starter,2024-08-21,29,Active
6264,Enterprise,2024-04-20,499,Active
6265,Enterprise,2024-08-09,499,Cancelled
6266,Enterprise,2024-09-28,499,Active
6267,Growth,2024-11-16,99,Active
6268,Growth,2024-11-19,99,Active
6269,Starter,2024-10-24,29,Active
6279,Starter,2024-08-20,29,Active
6282,Starter,2024-06-05,29,Active
6284,Starter,2024-12-14,29,Active
6285,Starter,2025-01-04,29,Active
6286,Starter,2024-03-09,29,Active
6292,Starter,2024-02-25,29,Active
6298,Enterprise,2024-04-19,499,Active
6299,Growth,2024-04-05,99,Cancelled
6301,Starter,2024-08-28,29,Active
6302,Starter,2024-06-30,29,Active
6303,Growth,2024-12-14,99,Active
6304,Starter,2024-10-08,29,Active
6306,Growth,2024-03-19,99,Active
6308,Growth,2024-10-14,99,Active
6311,Starter,2024-06-22,29,Active
6318,Growth,2024-08-02,99,Active
6320,Starter,2024-05-28,29,Active
6321,Enterprise,2024-01-27,499,Active
6322,Starter,2024-05-29,29,Active
6326,Enterprise,2024-12-22,499,Active
6332,Starter,2024-08-13,29,Active
6333,Starter,2024-10-21,29,Cancelled
6334,Growth,2024-03-25,99,Active
6335,Starter,2024-09-27,29,Active
6337,Enterprise,2024-04-20,499,Active
6338,Starter,2024-12-13,29,Active
6339,Enterprise,2024-08-15,499,Cancelled
6340,Growth,2024-11-16,99,Active
6341,Enterprise,2024-07-17,499,Cancelled
6343,Starter,2024-10-16,29,Active
6345,Starter,2025-01-25,29,Active
6347,Growth,2024-05-26,99,Active
6348,Growth,2024-09-30,99,Active
6352,Growth,2024-06-18,99,Active
6356,Starter,2024-02-02,29,Cancelled
6357,Enterprise,2024-09-19,499,Active
6358,Starter,2024-09-04,29,Active
6361,Starter,2024-06-19,29,Active
6362,Growth,2024-02-03,99,Cancelled
6364,Growth,2024-08-15,99,Active
6366,Enterprise,2024-08-04,499,Active
6372,Enterprise,2024-11-07,499,Active
6373,Growth,2024-12-15,99,Active
6374,Starter,2024-07-04,29,Active
6375,Starter,2024-10-03,29,Active
6376,Growth,2024-06-24,99,Active
6380,Starter,2024-10-01,29,Active
6382,Growth,2024-01-31,99,Active
6385,Growth,2024-08-31,99,Active
6389,Growth,2024-08-28,99,Active
6390,Growth,2024-02-23,99,Cancelled
6399,Growth,2024-06-29,99,Active
6401,Growth,2024-08-09,99,Active
6402,Starter,2024-01-22,29,Active
6403,Growth,2024-05-20,99,Active
6404,Starter,2024-06-26,29,Active
6406,Starter,2024-04-14,29,Active
6407,Starter,2024-02-06,29,Active
6410,Growth,2024-12-03,99,Cancelled
6411,Starter,2024-10-12,29,Active
6412,Growth,2024-04-15,99,Active
6413,Growth,2024-07-26,99,Active
6414,Growth,2024-05-12,99,Active
6421,Starter,2024-11-26,29,Active
6423,Growth,2024-12-20,99,Active
6424,Growth,2024-03-05,99,Active
6425,Starter,2024-10-24,29,Active
6429,Starter,2024-04-07,29,Active
6430,Starter,2024-09-02,29,Active
6431,Starter,2024-07-13,29,Active
6435,Starter,2024-07-04,29,Cancelled
6436,Growth,2024-10-03,99,Cancelled
6437,Starter,2024-08-25,29,Active
6438,Starter,2024-08-09,29,Active
6439,Starter,2024-03-29,29,Cancelled
6442,Starter,2024-10-21,29,Active
6443,Starter,2024-08-18,29,Active
6444,Enterprise,2024-05-12,499,Active
6445,Growth,2024-02-11,99,Active
6449,Growth,2024-04-17,99,Active
6451,Starter,2024-01-22,29,Active
6452,Enterprise,2024-12-29,499,Active
6453,Starter,2024-08-04,29,Active
6455,Growth,2024-12-10,99,Active
6457,Enterprise,2024-02-10,499,Active
6458,Enterprise,2024-07-18,499,Active
6461,Enterprise,2024-11-14,499,Active
6466,Starter,2024-06-26,29,Active
6468,Starter,2024-04-11,29,Active
6469,Growth,2024-02-18,99,Active
6471,Growth,2024-03-22,99,Active
6472,Growth,2024-10-24,99,Active
6473,Enterprise,2024-06-05,499,Active
6479,Starter,2024-06-18,29,Active
6482,Growth,2024-05-24,99,Active
6483,Growth,2024-11-07,99,Cancelled
6485,Starter,2025-01-08,29,Active
6488,Growth,2024-08-17,99,Active
6489,Starter,2024-08-09,29,Active
6490,Growth,2024-07-28,99,Active
6491,Growth,2024-06-26,99,Active
6493,Growth,2024-01-10,99,Cancelled
6494,Starter,2024-04-29,29,Active
6495,Starter,2024-09-28,29,Active
6498,Starter,2024-05-21,29,Active
6502,Starter,2024-04-08,29,Active
6504,Growth,2024-12-29,99,Active
6515,Starter,2024-04-04,29,Active
6517,Starter,2024-11-22,29,Active
6520,Growth,2024-04-30,99,Active
6522,Growth,2024-05-05,99,Active
6525,Starter,2024-01-29,29,Cancelled
6527,Starter,2024-12-01,29,Active
6528,Growth,2024-06-17,99,Active
6532,Starter,2024-10-07,29,Active
6535,Starter,2024-05-15,29,Active
6536,Growth,2025-01-01,99,Active
6542,Starter,2025-01-27,29,Active
6546,Starter,2024-11-13,29,Active
6547,Starter,2024-08-26,29,Active
6548,Growth,2024-05-18,99,Active
6549,Growth,2024-03-02,99,Active
6551,Growth,2024-12-23,99,Active
6552,Enterprise,2024-11-05,499,Active
6554,Starter,2024-08-16,29,Active
6560,Growth,2024-04-24,99,Active
6567,Growth,2024-08-06,99,Active
6571,Starter,2024-11-24,29,Active
6584,Starter,2024-07-26,29,Active
6590,Starter,2024-08-22,29,Active
6593,Growth,2024-04-14,99,Cancelled
6595,Growth,2024-12-16,99,Cancelled
6596,Growth,2025-01-20,99,Active
6597,Starter,2024-11-17,29,Cancelled
6600,Starter,2024-12-06,29,Active
6601,Enterprise,2024-10-01,499,Active
6602,Starter,2024-04-10,29,Active
6604,Starter,2024-01-12,29,Active
6605,Starter,2024-09-20,29,Active
6606,Starter,2025-01-14,29,Active
6607,Starter,2024-01-17,29,Active
6608,Enterprise,2024-11-15,499,Active
6609,Starter,2024-11-24,29,Active
6610,Growth,2024-01-31,99,Active
6611,Growth,2024-06-09,99,Active
6613,Starter,2024-11-22,29,Active
6617,Starter,2024-08-28,29,Active
6619,Growth,2024-06-12,99,Active
6624,Starter,2024-12-08,29,Active
6625,Growth,2024-02-12,99,Active
6627,Growth,2024-09-24,99,Active
6628,Starter,2024-03-13,29,Cancelled
6629,Growth,2024-07-24,99,Active
6630,Growth,2024-05-15,99,Active
6631,Growth,2024-02-27,99,Cancelled
6632,Growth,2024-06-11,99,Active
6639,Starter,2024-02-15,29,Active
6642,Growth,2024-05-28,99,Active
6645,Starter,2024-11-12,29,Active
6652,Growth,2024-04-23,99,Active
6654,Growth,2024-04-09,99,Active
6660,Growth,2024-10-14,99,Active
6664,Growth,2024-02-17,99,Active
6668,Growth,2024-12-24,99,Active
6670,Starter,2024-02-12,29,Active
6672,Enterprise,2024-05-07,499,Active
6674,Starter,2024-04-26,29,Active
6677,Starter,2024-10-06,29,Active
6678,Growth,2024-10-05,99,Active
6679,Starter,2024-06-13,29,Active
6680,Starter,2024-10-16,29,Active
6681,Starter,2024-06-17,29,Active
6685,Growth,2024-06-26,99,Active
6686,Starter,2024-11-24,29,Active
6687,Growth,2024-12-16,99,Active
6688,Starter,2024-12-02,29,Cancelled
6689,Growth,2024-05-05,99,Active
6693,Enterprise,2024-08-14,499,Active
6694,Growth,2024-02-21,99,Active
6695,Starter,2024-11-14,29,Active
6698,Starter,2024-11-19,29,Active
6701,Starter,2024-07-17,29,Active
6703,Starter,2024-05-05,29,Active
6704,Growth,2024-07-31,99,Active
6706,Growth,2024-08-10,99,Active
6707,Growth,2024-06-07,99,Active
6712,Starter,2024-08-31,29,Cancelled
6713,Starter,2024-04-05,29,Active
6715,Starter,2024-03-15,29,Active
6719,Starter,2024-02-11,29,Active
6720,Growth,2024-10-22,99,Cancelled
6726,Growth,2024-07-20,99,Active
6727,Growth,2024-01-22,99,Cancelled
6732,Growth,2024-10-18,99,Active
6735,Growth,2024-04-04,99,Active
6740,Growth,2024-07-20,99,Active
6741,Starter,2024-06-04,29,Active
6742,Starter,2024-05-08,29,Active
6747,Growth,2024-05-15,99,Cancelled
6748,Starter,2024-06-25,29,Active
6749,Enterprise,2024-05-27,499,Active
6751,Starter,2024-10-10,29,Active
6752,Starter,2024-06-29,29,Active
6754,Starter,2024-08-02,29,Active
6760,Starter,2024-06-03,29,Active
6762,Enterprise,2025-01-10,499,Active
6764,Growth,2024-09-26,99,Active
6765,Starter,2024-11-03,29,Active
6767,Starter,2024-08-10,29,Active
6769,Starter,2024-02-28,29,Active
6770,Starter,2024-12-12,29,Active
6771,Starter,2024-04-03,29,Active
6772,Enterprise,2024-08-08,499,Active
6774,Starter,2024-05-10,29,Active
6776,Starter,2024-02-14,29,Cancelled
6777,Growth,2024-10-08,99,Active
6778,Growth,2025-01-13,99,Active
6780,Starter,2024-06-23,29,Active
6786,Starter,2024-06-03,29,Active
6791,Starter,2024-05-16,29,Active
6792,Starter,2024-05-01,29,Active
6793,Growth,2024-07-24,99,Active
6795,Starter,2025-01-01,29,Active
6796,Enterprise,2024-06-30,499,Active
6798,Starter,2024-04-21,29,Active
6799,Growth,2024-08-16,99,Active
6800,Starter,2024-10-31,29,Active
6802,Starter,2024-06-07,29,Active
6803,Growth,2024-08-02,99,Active
6805,Enterprise,2024-06-29,499,Active
6806,Starter,2024-07-13,29,Active
6811,Growth,2024-05-03,99,Active
6814,Growth,2024-12-17,99,Cancelled
6816,Growth,2024-11-05,99,Active
6821,Growth,2024-11-03,99,Active
6825,Growth,2024-10-10,99,Active
6826,Growth,2024-11-19,99,Active
6829,Starter,2024-10-19,29,Active
6831,Starter,2024-09-07,29,Active
6832,Growth,2025-01-16,99,Active
6835,Growth,2024-11-08,99,Active
6836,Growth,2024-10-26,99,Active
6837,Starter,2024-06-23,29,Active
6840,Starter,2024-12-11,29,Active
6841,Starter,2024-07-17,29,Active
6842,Starter,2024-11-18,29,Active
6847,Growth,2024-09-17,99,Active
6850,Starter,2024-03-21,29,Active
6856,Enterprise,2024-09-22,499,Active
6860,Enterprise,2024-02-19,499,Active
6864,Starter,2024-02-12,29,Active
6865,Growth,2024-08-10,99,Active
6867,Starter,2024-02-12,29,Active
6870,Starter,2024-02-19,29,Active
6877,Growth,2024-11-10,99,Active
6880,Starter,2024-06-09,29,Active
6881,Growth,2024-09-22,99,Active
6882,Growth,2025-01-13,99,Active
6884,Starter,2024-07-25,29,Active
6889,Starter,2024-05-23,29,Active
6890,Growth,2024-02-07,99,Active
6891,Starter,2024-07-08,29,Active
6894,Starter,2024-07-13,29,Active
6897,Enterprise,2024-09-17,499,Active
6899,Starter,2024-06-18,29,Active
6900,Growth,2024-09-03,99,Active
6901,Growth,2024-10-28,99,Active
6903,Starter,2025-01-14,29,Active
6904,Growth,2024-12-29,99,Active
6906,Starter,2024-09-03,29,Active
6907,Growth,2024-08-22,99,Active
6909,Starter,2024-01-31,29,Active
6912,Growth,2024-10-14,99,Active
6914,Growth,2024-01-17,99,Active
6918,Starter,2024-10-10,29,Active
6919,Starter,2024-03-18,29,Active
6920,Starter,2024-04-24,29,Active
6921,Starter,2024-02-01,29,Active
6922,Starter,2024-04-09,29,Active
6923,Starter,2024-11-04,29,Active
6924,Growth,2024-05-30,99,Active
6937,Starter,2024-05-29,29,Active
6942,Growth,2024-12-19,99,Active
6943,Starter,2024-05-02,29,Active
6945,Starter,2025-01-04,29,Active
6946,Starter,2024-03-18,29,Active
6949,Starter,2024-07-02,29,Active
6956,Growth,2024-09-05,99,Active
6958,Growth,2024-05-24,99,Active
6959,Starter,2024-09-11,29,Active
6962,Growth,2024-11-02,99,Active
6966,Starter,2024-06-05,29,Active
6967,Growth,2024-04-09,99,Active
6969,Starter,2024-03-18,29,Active
6970,Growth,2024-10-06,99,Cancelled
6972,Starter,2024-03-27,29,Active
6978,Starter,2024-05-14,29,Cancelled
6982,Enterprise,2024-06-18,499,Active
6985,Starter,2024-09-22,29,Active
6987,Starter,2024-08-20,29,Active
6992,Starter,2024-05-17,29,Active
6994,Starter,2024-01-14,29,Active
6995,Growth,2024-03-17,99,Active
6996,Starter,2024-05-23,29,Active
6997,Growth,2024-05-12,99,Active
6999,Starter,2024-04-23,29,Active
7002,Starter,2024-10-09,29,Active
7003,Growth,2024-06-14,99,Active
7007,Growth,2024-09-22,99,Active
7010,Growth,2024-11-29,99,Active
7012,Enterprise,2024-02-23,499,Active
7015,Starter,2024-03-03,29,Active
7016,Growth,2024-03-31,99,Cancelled
7018,Starter,2024-12-10,29,Active
7019,Enterprise,2024-02-12,499,Active
7024,Enterprise,2024-03-03,499,Active
7028,Growth,2024-01-22,99,Active
7030,Starter,2024-12-31,29,Active
